FALSE,-7.951143713,-1.699883179,4.577713574,-15.20610687,-55.83206107,20.64885496,-9.107543115,-1.381454358,2.815581152,-30.84732824,15.33587786,17.75572519,-8.080430603,-0.488417139,3.943250134,8.320610687,73.1221374,4.908396947,-10.39562361,-0.53390697,5.204994409,21.47328244,92.38167939,-7.58778626,-8.599972363,-0.900219824,5.269637854,6.427480916,51.82442748,-7.244274809,-10.18732806,-0.268150586,5.578489868,-34.47328244,16.99236641,12.54198473,-7.730877161,-0.469263525,5.755660791,-23.38931298,-61.90839695,7.916030534,-9.153032947,0.361524451,6.019022974,-56.45038168,-67.57251908,20.0610687,-9.500192188,0.418985291,5.808333228,-35.46564885,-94.34351145,28.3129771,-9.17218656,2.303221997,5.324704492,-15.2519084,-55.55725191,67.24427481,-7.065289099,-0.454898315,5.307945081,15.44274809,-41.22137405,28.46564885,-8.197746484,0.007182605,3.952826941,46.97709924,-47.64122137,-1.900763359,-7.378929517,0.54827218,3.258508459,-7.816793893,25.32824427,-17.70229008,-8.429984045,1.651999146,2.829946362,35.44274809,59.90839695,-51.21374046
FALSE,-9.289502441,-0.062249243,5.513846423,-29.9389313,-65.09160305,5.038167939,-7.448361365,-0.181959326,3.280056274,-30.83206107,8.992366412,7.045801527,-6.593631372,-0.931344446,5.166687183,-15.95419847,39.98473282,18.14503817,-9.325415466,-1.747767212,5.875370874,-32.69465649,11.51145038,10.4351145,-9.785102185,-0.931344446,3.69185896,-26.30534351,24.38931298,0.007633588,-7.019799268,-0.785298145,3.66312854,28.85496183,40.16030534,-9.816793893,-11.33175646,1.690306372,4.280832568,-8.694656489,85.23664122,5.175572519,-7.953537915,0.064643445,5.125985754,39.19847328,63.03053435,11.47328244,-8.927977991,-1.290474695,7.034164478,35.6259542,-5.389312977,-3.618320611,-9.390058911,-1.072602344,6.220135913,-25.38931298,-46.02290076,-5.549618321,-9.856928235,-1.192312427,5.583278271,-59.3129771,-78.33587786,2.41221374,-10.19211647,1.498770239,4.517858533,-74.6259542,-109.1679389,-14.32824427,-7.709329346,0.440533105,4.091690637,-55.23664122,-66.51145038,25.24427481,-7.141903552,0.481234534,2.849099976,-70.16030534,-3.984732824,63.45038168
FALSE,-8.224082703,-0.502782349,2.722207288,37.99236641,-17.25954198,-34.72519084,-8.398859424,0.131681091,3.567360474,61.50381679,61.63358779,-51.81679389,-10.41717142,0.141257898,4.733336682,87.04580153,73.53435115,-69.34351145,-11.2527478,-0.220266553,5.145139368,103.740458,58.41984733,-98.60305344,-9.24401261,0.385466467,4.537012146,34.45038168,61.05343511,-74.67938931,-7.52737002,0.675164868,5.202600208,35.06870229,44.55725191,-29.83206107,-6.847416748,-0.790086548,6.87854137,42.48854962,-0.564885496,8.671755725,-8.664615808,-2.55221897,7.161057166,1.595419847,-67.07633588,26.55725191,-10.48181487,-2.468421912,5.319916089,9.145038168,-102.7557252,12.44274809,-9.600748657,-1.400607971,3.830722656,-1.65648855,-89.45038168,6.099236641,-7.941566907,-0.696712683,2.468421912,-6.465648855,-14.11450382,7.633587786,-8.499415894,-0.565031592,3.033453503,21.11450382,55.75572519,5.06870229,-9.885658655,-0.66319386,3.859453076,58.96183206,79.44274809,-13.90839695,-10.17535706,0.225054956,5.463568188,74.6870229,67.50381679,-18.93129771
FALSE,-8.348581189,-0.739808313,2.193088721,-54.14503817,47.6870229,44.71755725,-9.840168823,-1.314416711,3.162740393,-40.19847328,68.83206107,47.35877863,-11.1067015,-1.34075293,4.043806604,-41.6259542,49.01526718,30.47328244,-9.050082275,-1.472434021,3.617638708,-61.89312977,33.55725191,16.52671756,-9.267954626,0.239420166,4.388571643,-111.2366412,12.67938931,10.73282443,-9.543287817,0.557848987,4.39814845,-128.2519084,-44.29770992,-8.923664122,-9.452308154,1.83156427,4.776432312,-101.9083969,-81.28244275,-1.961832061,-10.64462058,0.952892261,3.804386438,-77.18320611,-106.3206107,-4.007633588,-10.22802949,0.383072266,2.901772412,-42.4351145,-100.7099237,4.72519084,-8.813056311,-2.267308972,1.163582007,-21.87022901,-23.12977099,16.94656489,-8.815450513,-2.568978381,1.189918225,-15.9389313,54.3129771,17.24427481,-9.998186133,-2.142810486,2.557007373,3.328244275,104.5419847,23.45801527,-10.69011041,-1.371877551,4.019864587,28.05343511,103.8167939,12.64122137,-10.9534726,-0.708683691,5.3366755,5.267175573,59.25954198,11.77862595
FALSE,-8.233659509,2.36547124,6.540958936,65.32824427,35.83206107,-31.74045802,-7.747636572,1.520318054,7.491456995,42.91603053,-15.22900763,-15.38931298,-8.918401184,-1.546654272,9.289502441,32,-83.49618321,-2.427480916,-9.758765967,-2.420537878,7.043741284,6.603053435,-139.8625954,-28.25954198,-8.180987073,-1.810016455,4.302380383,-10.6870229,-79.14503817,-30.41984733,-8.42280144,-0.241814368,2.183511914,-15.11450382,25.80152672,-23.11450382,-7.927201697,-1.350329736,2.442085693,21.73282443,90.26717557,-11.50381679,-11.19289276,0.313640417,4.572925171,92.06870229,120.9923664,-14.66412214,-9.804255798,0.658405457,5.037400293,162.0229008,96.58778626,-35.02290076,-8.935160596,0.699106885,6.512228516,29.07633588,86.84732824,12.86259542,-8.805873706,-1.347935535,6.050147595,22.00763359,11.81679389,12.49618321,-9.971849915,-1.800439648,5.621585498,6.312977099,-42.54961832,5.045801527,-10.24957731,-1.67354696,4.180276099,-25.96183206,-56.95419847,4.129770992,-12.36126317,0.361524451,3.610456104,-63.41221374,-108.0152672,-33.12977099
FALSE,-10.74038865,-1.347935535,3.550601062,9.221374046,-51.96946565,-11.54961832,-8.034940771,-0.227449158,1.216254443,-30.15267176,3.72519084,-2.366412214,-9.435548743,0.064643445,2.650381238,38.03816794,58.42748092,-15.71755725,-10.41717142,1.017535706,3.615244507,81.07633588,81.44274809,-26.80152672,-10.92953058,-0.076614453,3.878606689,87.09923664,73.18320611,-35.16030534,-7.592013464,-0.766144531,4.323928198,52.10687023,39.05343511,-33.36641221,-8.113949426,-1.671152759,3.986345764,48.18320611,-22.32824427,1.893129771,-8.188169678,-1.956062756,2.679111658,67.8778626,-30.54961832,-3.351145038,-9.435548743,-1.97521637,3.081337537,89.25954198,-54.3740458,4.351145038,-12.09550679,-1.900996118,3.787627026,67,-26.27480916,-5.541984733,-8.963891016,-2.506729138,3.076549133,58.88549618,-44.50381679,-22.13740458,-8.961496814,-1.34075293,3.495534424,59.2519084,-24.92366412,-39.96946565,-8.820238916,0.246602771,3.368641736,42.26717557,1.106870229,-47.79389313,-9.84974563,0.459686719,3.397372156,41.34351145,28.01526718,-51.38167939
FALSE,-9.203311182,0.531512769,3.895366101,-23.08396947,-125.7251908,-13.35114504,-6.797138513,-0.177170923,1.046266125,9.519083969,-12.99236641,11.54198473,-6.794744312,-0.313640417,2.758120313,58.77862595,81.63358779,-5.595419847,-9.854534033,-0.682347473,5.157110376,60.09160305,145.9923664,-9.954198473,-12.05480536,0.208295544,6.646303809,57.6259542,146.2442748,-11.25954198,-12.21521687,-0.222660754,6.598419775,3.442748092,27.87022901,-7.267175573,-8.013392957,-1.352723938,5.066130713,-17.18320611,28.16793893,-29.89312977,-9.83538042,0.888248816,7.611167078,-54.50381679,-74.45038168,-8.34351145,-10.33576857,0.507570752,6.74925448,-83.92366412,-161.2671756,4.809160305,-11.37724629,0.488417139,5.63834491,-61.51908397,-144.6259542,41.80916031,-8.72447085,0.208295544,4.24013114,-56.65648855,-143.3664122,65.39694656,-6.727706665,-0.876277808,2.56658418,-33.0610687,-39.86259542,78.75572519,-7.635109094,-1.137245789,2.743755103,-31.2519084,81.67175573,70.27480916,-11.02290444,-0.849941589,4.352658618,-12.39694656,166.5801527,59.55725191
FALSE,-8.954314209,-4.991910461,2.140416284,-248.9160305,60.63358779,6.091603053,-9.914389075,-4.486733911,1.884236707,250.129771,-89.74045802,-138.6335878,-6.924031201,2.633621826,5.683834741,126.1984733,-16.96946565,-84.28244275,-7.924807495,-2.298433594,3.667916943,-250.1374046,105.4045802,78.33587786,-9.006986646,-6.962338428,1.618480322,8.984732824,5.030534351,-14.48091603,-8.499415894,-4.786009119,1.814804858,250.129771,-70.42748092,-135.2519084,-5.39413634,4.177881897,6.924031201,-145.3358779,45.64885496,41.80152672,-8.865728748,-6.296750366,0.507570752,-250.1374046,102.2366412,45.3740458,-8.59518396,-7.560888843,-1.022324109,201.129771,-32.71755725,-41.92366412,-8.358157996,-4.508281726,2.070984436,250.129771,-61.67175573,-86.10687023,-6.344634399,3.315969299,6.033388184,-250.1374046,61.25954198,47.64122137,-8.980650427,-5.592855078,0.023942017,-250.1374046,59.41221374,23.01526718,-8.583212952,-5.133168359,-2.298433594,40.65648855,-6.870229008,5.099236641,-8.959102612,-4.163516687,-0.49081134,250.129771,-47.22900763,-61.21374046
FALSE,-9.543287817,-1.644816541,2.138022083,-9.236641221,33.32061069,-8.885496183,-9.210493787,-1.098938562,2.607285608,19.28244275,79.65648855,-12.98473282,-9.92157168,-0.718260498,4.050989209,23.12977099,94.02290076,-0.183206107,-8.887276563,-0.70628949,4.93205542,13.73282443,56.29770992,8.755725191,-8.449137659,-1.115697974,5.597643481,19.09160305,1.770992366,12.30534351,-9.96466731,-1.496376038,4.886565588,66.05343511,-56.64122137,-2.053435115,-10.85770453,-1.896207715,2.542642163,3.801526718,-97.81679389,-24.05343511,-10.5296989,-1.944091748,1.900996118,73.82442748,-67.2519084,-48.55725191,-8.066065393,-1.666364355,1.314416711,49.41221374,1.717557252,-60.21374046,-9.148244543,0.474051929,2.892195605,90.96183206,71.10687023,-54.76335878,-13.1298019,2.530671155,4.857835168,116.4885496,90.41984733,-55.48091603,-8.40843623,1.75973822,4.503493323,106.519084,56.29007634,-19.93129771,-9.507374792,0.761356128,4.24013114,129.7938931,55.16030534,-4.030534351,-9.402029919,-1.177947217,5.750872388,168.8167939,46.45038168,-8.732824427
TRUE,-9.107543115,-0.277727393,3.019088293,-6.13740458,-7.13740458,2.419847328,-8.939948999,-1.357512341,3.897760303,3.450381679,6.770992366,-4.229007634,-8.959102612,-1.75973822,7.44117876,17.67175573,-26.34351145,-9.083969466,-9.35893429,-1.24019646,8.549694128,0.65648855,-67.41984733,-21.54961832,-9.368511096,-1.192312427,7.450755566,-9.007633588,-82.91603053,-23.63358779,-8.736441858,-1.987187378,9.363722693,11.13740458,-87.67175573,-27.78625954,-7.271190442,-0.823605371,8.968679419,-6.625954198,-118.1679389,-19.34351145,-4.532223743,-1.956062756,7.213729602,0.564885496,-88.51145038,-22.75572519,-2.111685864,-1.616086121,7.807491614,6.129770992,-66.19083969,-19,-0.208295544,-1.594538306,7.912836487,0.053435115,-56.51908397,-5.801526718,1.120486377,-1.417367383,7.438784558,3.099236641,-24.22900763,-1,1.515529651,-1.697488977,9.323021265,11.09160305,4.221374046,-1.389312977,1.39821377,-1.647210742,10.07719479,-0.72519084,9.984732824,3.305343511,1.070208142,-1.721430994,10.75714806,4.282442748,1.198473282,0.526717557
