
Right, -0.9007633587786259, 23.083969465648856, -9.381679389312977, -2.16793893129771, 1.5114503816793894, 17.045801526717558, -9.145038167938932, 1.0610687022900764, 3.66412213740458, -5.801526717557252, 49.343511450381676, 3.7099236641221376, -28.106870229007633, 250.12977099236642, 24.114503816793892, -40.05343511450382, 250.12977099236642, 59.35114503816794, -17.603053435114504, 63.06106870229008, 15.603053435114504, 15.763358778625955, -123.62595419847328, -40.82442748091603, 18.549618320610687, -205.3206106870229, -53.74045801526717, 15.030534351145038, -216.6946564885496, -46.00763358778626, 
Left, -0.366412213740458, 20.549618320610687, -11.251908396946565, -2.2748091603053435, 12.396946564885496, -11.992366412213741, -4.908396946564886, -7.221374045801527, -16.709923664122137, 1.4885496183206106, -178.21374045801528, -22.480916030534353, -36.770992366412216, -114.06106870229007, -9.381679389312977, -23.770992366412212, 2.0916030534351147, -13.83969465648855, 1.5114503816793894, 220.65648854961833, 2.1068702290076335, -34.6412213740458, 250.12977099236642, 32.770992366412216, -9.778625954198473, 154.23664122137404, 12.0, 3.9923664122137406, -29.85496183206107, -5.877862595419847, 
NoMove, -1.0610687022900764, 19.404580152671755, -8.374045801526718, -0.7938931297709924, 18.732824427480917, -8.19083969465649, -1.4809160305343512, 18.671755725190838, -8.412213740458014, -0.6412213740458015, 18.572519083969464, -9.564885496183207, -0.7404580152671756, 19.3206106870229, -5.916030534351145, -0.8473282442748091, 18.51145038167939, -8.610687022900763, -0.9389312977099237, 17.99236641221374, -9.290076335877863, -0.8244274809160306, 19.267175572519083, -8.045801526717558, -1.1984732824427482, 18.69465648854962, -8.488549618320612, -0.31297709923664124, 20.12213740458015, -8.916030534351146, 
Right, -1.717557251908397, 16.85496183206107, -7.8396946564885495, -1.0610687022900764, 16.549618320610687, -4.519083969465649, -7.198473282442748, 79.6793893129771, 10.86259541984733, -21.229007633587788, 226.95419847328245, 43.908396946564885, -37.908396946564885, 250.12977099236642, 60.55725190839695, -8.702290076335878, 33.05343511450382, -0.42748091603053434, 16.091603053435115, -101.14503816793894, -39.083969465648856, 34.74045801526717, -250.13740458015266, -80.41984732824427, 25.213740458015266, -250.13740458015266, -48.465648854961835, 2.0381679389312977, -0.9923664122137404, -20.068702290076335, 
Left, 1.0916030534351144, 24.893129770992367, -13.076335877862595, -3.801526717557252, 41.86259541984733, -5.412213740458015, -3.931297709923664, 47.74809160305343, -12.664122137404581, 1.702290076335878, -146.6259541984733, -28.572519083969464, -38.80916030534351, -218.2824427480916, -19.549618320610687, -40.57251908396947, -37.42748091603053, -17.53435114503817, 24.85496183206107, 161.4351145038168, -5.297709923664122, -33.969465648854964, 250.12977099236642, 51.9236641221374, -13.221374045801527, 174.0381679389313, 21.82442748091603, 5.625954198473282, -64.10687022900764, -7.6183206106870225, 
NoMove, -1.2366412213740459, 19.236641221374047, -7.595419847328245, -0.7022900763358778, 19.85496183206107, -8.679389312977099, -1.8549618320610688, 18.099236641221374, -9.053435114503817, -1.0916030534351144, 19.297709923664122, -9.076335877862595, -1.1145038167938932, 17.541984732824428, -8.068702290076336, -0.9923664122137404, 19.80916030534351, -8.580152671755725, -0.8549618320610687, 18.053435114503817, -9.13740458015267, -1.1068702290076335, 18.427480916030536, -7.786259541984733, -1.2061068702290076, 18.389312977099237, -8.404580152671755, -0.9847328244274809, 18.946564885496183, -8.15267175572519, 
Left, -0.2900763358778626, 22.47328244274809, -8.694656488549619, -1.0076335877862594, 26.80916030534351, -10.748091603053435, -4.458015267175573, 56.06106870229008, -10.816793893129772, 6.450381679389313, -101.53435114503817, -17.610687022900763, -29.633587786259543, -188.18320610687022, -19.198473282442748, -55.030534351145036, -53.221374045801525, -20.549618320610687, -17.14503816793893, -1.6946564885496183, -8.320610687022901, 23.19083969465649, 250.12977099236642, 0.5114503816793893, -25.251908396946565, 250.12977099236642, 35.412213740458014, -3.5419847328244276, 96.2442748091603, 7.778625954198473, 
Right, -1.2213740458015268, 16.366412213740457, -9.351145038167939, -0.5190839694656488, 12.458015267175572, -7.2748091603053435, 0.3435114503816794, 22.641221374045802, -2.9236641221374047, 0.9236641221374046, 75.05343511450381, 20.366412213740457, -14.98473282442748, 250.12977099236642, 69.0, -48.47328244274809, 250.12977099236642, 67.67175572519083, -16.984732824427482, 15.885496183206106, 0.6717557251908397, 13.977099236641221, -107.70229007633588, -35.06106870229008, 14.977099236641221, -250.13740458015266, -93.89312977099236, 34.786259541984734, -250.13740458015266, -64.09923664122137, 
NoMove, -1.450381679389313, 21.85496183206107, -9.374045801526718, -1.1603053435114503, 18.427480916030536, -8.664122137404581, -1.2595419847328244, 19.022900763358777, -3.5343511450381677, -1.7709923664122138, 14.381679389312977, 2.4580152671755724, -0.31297709923664124, 14.251908396946565, 2.8244274809160306, -0.22900763358778625, 15.48091603053435, -2.801526717557252, 0.29770992366412213, 21.610687022900763, -10.633587786259541, -0.26717557251908397, 23.603053435114504, -14.091603053435115, -0.732824427480916, 21.984732824427482, -10.587786259541986, 0.3053435114503817, 23.541984732824428, -10.13740458015267, 
Right, -3.1297709923664123, 17.282442748091604, -8.061068702290076, -1.3358778625954197, 15.0, -8.595419847328245, -3.5114503816793894, 52.396946564885496, -5.809160305343512, -21.30534351145038, 250.12977099236642, 56.62595419847328, -47.32824427480916, 250.12977099236642, 69.3587786259542, -12.541984732824428, 67.41984732824427, 11.49618320610687, 20.198473282442748, -178.3587786259542, -49.99236641221374, 34.17557251908397, -250.13740458015266, -94.4885496183206, 18.6793893129771, -250.13740458015266, -45.05343511450382, -1.984732824427481, 44.31297709923664, -15.259541984732824, 
